"L","P"
0.382695964620483,1.13153688789039
0.383512504349821,1.12966537351045
0.384329044079159,1.12779668517715
0.385145583808497,1.12593098998163
0.385962123537835,1.12406845324676
0.386778663267173,1.12220923843531
0.387595202996511,1.12035350705961
0.388411742725849,1.11850141859295
0.389228282455187,1.11665313038288
0.390044822184525,1.11480879756637
0.390861361913863,1.11296857298713
0.391677901643201,1.11113260711515
0.392494441372539,1.10930104796858
0.393310981101877,1.10747404103804
0.394127520831214,1.10565172921357
0.394944060560553,1.10383425271416
0.39576060028989,1.10202174902014
0.396577140019229,1.10021435280838
0.397393679748566,1.09841219589046
0.398210219477904,1.09661540715391
0.399026759207242,1.09482411250647
0.39984329893658,1.09303843482363
0.400659838665918,1.0912584938993
0.401476378395256,1.08948440639987
0.402292918124594,1.08771628582149
0.403109457853932,1.08595424245078
0.40392599758327,1.08419838332893
0.404742537312608,1.08244881221923
0.405559077041946,1.08070562957796
0.406375616771284,1.07896893252882
0.407192156500622,1.07723881484071
0.40800869622996,1.07551536690901
0.408825235959298,1.07379867574024
0.409641775688636,1.07208882494011
0.410458315417974,1.07038589470496
0.411274855147312,1.06868996181651
0.41209139487665,1.06700109963991
0.412907934605988,1.06531937812505
0.413724474335326,1.06364486381101
0.414541014064664,1.06197761983368
0.415357553794002,1.06031770593646
0.41617409352334,1.05866517848386
0.416990633252678,1.05702009047815
0.417807172982016,1.05538249157876
0.418623712711354,1.05375242812445
0.419440252440692,1.05212994315819
0.42025679217003,1.05051507645458
0.421073331899368,1.04890786454975
0.421889871628706,1.0473083407737
0.422706411358044,1.04571653528487
0.423522951087382,1.04413247510696
0.42433949081672,1.04255618416776
0.425156030546058,1.04098768334006
0.425972570275396,1.03942699048434
0.426789110004734,1.03787412049328
0.427605649734072,1.03632908533797
0.42842218946341,1.03479189411559
0.429238729192748,1.03326255309861
0.430055268922086,1.03174106578531
0.430871808651424,1.03022743295154
0.431688348380762,1.02872165270363
0.4325048881101,1.02722372053228
0.433321427839438,1.02573362936746
0.434137967568776,1.02425136963407
0.434954507298114,1.02277692930833
0.435771047027452,1.02131029397486
0.43658758675679,1.01985144688425
0.437404126486128,1.01840036901104
0.438220666215466,1.01695703911217
0.439037205944804,1.01552143378555
0.439853745674142,1.01409352752894
0.44067028540348,1.01267329279884
0.441486825132818,1.01126070006946
0.442303364862156,1.00985571789157
0.443119904591494,1.00845831295129
0.443936444320832,1.00706845012866
0.44475298405017,1.00568609255589
0.445569523779508,1.00431120167534
0.446386063508846,1.0029437372971
0.447202603238184,1.00158365765608
0.448019142967522,1.00023091946864
0.44883568269686,0.998885477988661
0.449652222426198,0.997547287062942
0.450468762155536,0.996216299186051
0.451285301884874,0.994892465554403
0.452101841614212,0.993575736119635
0.45291838134355,0.992266059641207
0.453734921072887,0.990963383738197
0.454551460802225,0.98966765494026
0.455368000531563,0.988378818737728
0.456184540260901,0.98709681963081
0.457001079990239,0.985821601177891
0.457817619719577,0.984553106042884
0.458634159448915,0.983291276041644
0.459450699178253,0.982036052187399
0.460267238907591,0.980787374735211
0.461083778636929,0.979545183225432
0.461900318366267,0.978309416526166
0.462716858095605,0.977080012874713
0.463533397824943,0.975856909917999
0.464349937554281,0.974640044751983
0.465166477283619,0.97342935396004
0.465983017012957,0.972224773650324
0.466799556742295,0.971026239492105
0.467616096471633,0.969833686751081
0.468432636200971,0.96864705032368
0.469249175930309,0.967466264770348
0.470065715659647,0.966291264347824
0.470882255388985,0.96512198304043
0.471698795118323,0.963958354590355
0.472515334847661,0.962800312526972
0.473331874576999,0.961647790195175
0.474148414306337,0.960500720782763
0.474964954035675,0.959359037346868
0.475781493765013,0.958222672839462
0.476598033494351,0.957091560131926
0.477414573223689,0.955965632038725
0.478231112953027,0.954844821340181
0.479047652682365,0.953729060804371
0.479864192411703,0.952618283208163
0.480680732141041,0.951512421357398
0.481497271870379,0.950411408106249
0.482313811599717,0.949315176375757
0.483130351329055,0.948223659171574
0.483946891058393,0.947136789600916
0.484763430787731,0.94605450088876
0.485579970517069,0.944976726393281
0.486396510246407,0.943903399620569
0.487213049975745,0.942834454238619
0.488029589705083,0.941769824090635
0.488846129434421,0.940709443207641
0.489662669163759,0.93965324582044
0.490479208893097,0.938601166370915
0.491295748622435,0.937553139522707
0.492112288351773,0.936509100171275
0.492928828081111,0.935468983453363
0.493745367810449,0.934432724755881
0.494561907539787,0.933400259724225
0.495378447269125,0.932371524270046
0.496194986998463,0.931346454578487
0.497011526727801,0.930324987114904
0.497828066457139,0.929307058631081
0.498644606186477,0.928292606170962
0.499461145915815,0.927281567075909
0.500277685645153,0.926273878989504
0.501094225374491,0.925269479861902
0.501910765103829,0.924268307953764
0.502727304833167,0.923270301839767
0.503543844562505,0.922275400411716
0.504360384291843,0.921283542881267
0.505176924021181,0.920294668782271
0.505993463750519,0.919308717972758
0.506810003479857,0.918325630636572
0.507626543209195,0.917345347284662
0.508443082938532,0.916367808756048
0.509259622667871,0.915392956218476
0.510076162397209,0.91442073116876
0.510892702126546,0.913451075432841
0.511709241855884,0.912483931165551
0.512525781585222,0.911519240850117
0.51334232131456,0.910556947297393
0.514158861043898,0.909596993644844
0.514975400773236,0.908639323355283
0.515791940502574,0.907683880215378
0.516608480231912,0.906730608333935
0.51742501996125,0.905779452139955
0.518241559690588,0.904830356380491
0.519058099419926,0.903883266118306
0.519874639149264,0.902938126729332
0.520691178878602,0.901994883899949
0.52150771860794,0.901053483624085
0.522324258337278,0.900113872200147
0.523140798066616,0.899175996227787
0.523957337795954,0.898239802604512
0.524773877525292,0.897305238522144
0.52559041725463,0.896372251463135
0.526406956983968,0.895440789196743
0.527223496713306,0.894510799775079
0.528040036442644,0.893582231529022
0.528856576171982,0.892655033064015
0.52967311590132,0.891729153255744
0.530489655630658,0.890804541245707
0.531306195359996,0.889881146436672
0.532122735089334,0.888958918488034
0.532939274818672,0.888037807311078
0.53375581454801,0.887117763064139
0.534572354277348,0.886198736147684
0.535388894006686,0.885280677199293
0.536205433736024,0.884363537088573
0.537021973465362,0.88344726691198
0.5378385131947,0.882531817987574
0.538655052924038,0.881617141849695
0.539471592653376,0.880703190243574
0.540288132382714,0.879789915119875
0.541104672112052,0.878877268629172
0.54192121184139,0.877965203116369
0.542737751570728,0.877053671115056
0.543554291300066,0.87614262534181
0.544370831029404,0.875232018690443
0.545187370758742,0.874321804226198
0.54600391048808,0.873411935179891
0.546820450217418,0.872502364942006
0.547636989946756,0.871593047056749
0.548453529676094,0.870683935216046
0.549270069405432,0.869774983253507
0.55008660913477,0.868866145138345
0.550903148864108,0.867957374969248
0.551719688593446,0.867048626968223
0.552536228322784,0.866139855474391
0.553352768052122,0.865231014937751
0.55416930778146,0.864322059912902
0.554985847510798,0.863412945052738
0.555802387240136,0.862503625102098
0.556618926969474,0.861594054891387
0.557435466698812,0.860684189330166
0.55825200642815,0.859773983400705
0.559068546157488,0.858863392151505
0.559885085886826,0.857952370690784
0.560701625616164,0.857040874179943
0.561518165345502,0.856128857826985
0.56233470507484,0.855216276879914
0.563151244804178,0.854303086620102
0.563967784533516,0.853389242355616
0.564784324262854,0.852474699414528
0.565600863992192,0.851559413138182
0.566417403721529,0.850643338874435
0.567233943450868,0.849726431970871
0.568050483180206,0.848808647767974
0.568867022909543,0.84788994159228
0.569683562638881,0.846970268749487
0.570500102368219,0.846049584517543
0.571316642097558,0.845127844139694
0.572133181826895,0.844205002817502
0.572949721556233,0.843281015703829
0.573766261285571,0.84235583789579
0.574582801014909,0.841429424427667
0.575399340744247,0.840501730263791
0.576215880473585,0.839572710291388
0.577032420202923,0.838642319313389
0.577848959932261,0.837710512041203
0.578665499661599,0.836777243087452
0.579482039390937,0.835842466958668
0.580298579120275,0.834906138047952
0.581115118849613,0.833968210627593
0.581931658578951,0.833028638841643
0.582748198308289,0.832087376698455
0.583564738037627,0.831144378063177
0.584381277766965,0.830199596650202
0.585197817496303,0.829252986015575
0.586014357225641,0.828304499549352
0.586830896954979,0.827354090467919
0.587647436684317,0.826401711806256
0.588463976413655,0.825447316410158
0.589280516142993,0.824490856928409
0.590097055872331,0.823532285804895
0.590913595601669,0.822571555270681
0.591730135331007,0.821608617336023
0.592546675060345,0.820643423782333
0.593363214789683,0.819675926154086
0.594179754519021,0.818706075750675
0.594996294248359,0.817733823618208
0.595812833977697,0.816759120541241
0.596629373707035,0.815781917034463
0.597445913436373,0.814802163334313
0.598262453165711,0.813819809390532
0.599078992895049,0.812834804857666
0.599895532624387,0.811847099086491
0.600712072353725,0.810856641115378
0.601528612083063,0.809863379661595
0.602345151812401,0.808867263112539
0.603161691541739,0.807868239516896
0.603978231271077,0.806866256575736
0.604794771000415,0.805861261633534
0.605611310729753,0.804853201669123
0.606427850459091,0.803842023286566
0.607244390188429,0.80282767270596
0.608060929917767,0.801810095754159
0.608877469647105,0.800789237855429
0.609694009376443,0.799765044022008
0.610510549105781,0.798737458844609
0.611327088835119,0.797706426482819
0.612143628564457,0.796671890655437
0.612960168293795,0.795633794630713
0.613776708023133,0.794592081216514
0.614593247752471,0.793546692750399
0.615409787481809,0.792497571089612
0.616226327211147,0.791444657600981
0.617042866940485,0.79038789315074
0.617859406669823,0.78932721809425
0.618675946399161,0.788262572265636
0.619492486128499,0.787193894967335
0.620309025857837,0.786121124959546
0.621125565587175,0.78504420044959
0.621942105316513,0.783963059081181
0.622758645045851,0.782877637923589
0.623575184775188,0.781787873460727
0.624391724504527,0.780693701580122
0.625208264233865,0.779595057561804
0.626024803963202,0.778491876067091
0.62684134369254,0.777384091127278
0.627657883421878,0.776271636132224
0.628474423151216,0.775154443818847
0.629290962880554,0.774032446259512
0.630107502609892,0.772905574850323
0.63092404233923,0.771773760299316
0.631740582068568,0.770636932614551
0.632557121797906,0.769495021092101
0.633373661527244,0.768347954303941
0.634190201256582,0.767195660085742
0.63500674098592,0.766038065524558
0.635823280715258,0.764875096946415
0.636639820444596,0.7637066799038
0.637456360173934,0.762532739163053
0.638272899903272,0.761353198691654
0.63908943963261,0.760167981645416
0.639905979361948,0.758977010355579
0.640722519091286,0.757780206315806
0.641539058820624,0.756577490169082
0.642355598549962,0.755368781694519
0.6431721382793,0.754153999794068
0.643988678008638,0.752933062479133
0.644805217737976,0.751705886857098
0.645621757467314,0.75047238911776
0.646438297196652,0.749232484519681
0.64725483692599,0.747986087376442
0.648071376655328,0.746733111042818
0.648887916384666,0.745473467900877
0.649704456114004,0.744207069345983
0.650520995843342,0.742933825772734
0.65133753557268,0.741653646560821
0.652154075302018,0.74036644006081
0.652970615031356,0.73907211357986
0.653787154760694,0.737770573367373
0.654603694490032,0.736461724600573
0.65542023421937,0.735145471370042
0.656236773948708,0.733821716665181
0.657053313678046,0.732490362359631
0.657869853407384,0.731151309196642
0.658686393136722,0.729804456774399
0.65950293286606,0.728449703531308
0.660319472595398,0.727086946731251
0.661136012324736,0.725716082448805
0.661952552054074,0.724337005554444
0.662769091783412,0.722949609699721
0.66358563151275,0.721553787302432
0.664402171242088,0.720149429531784
0.665218710971426,0.71873642629355
0.666035250700764,0.717314666215241
0.666851790430102,0.715884036631284
0.66766833015944,0.714444423568226
0.668484869888778,0.712995711729959
0.669301409618116,0.711537784482986
0.670117949347454,0.710070523841725
0.670934489076792,0.708593810453871
0.67175102880613,0.707107523585809
0.672567568535468,0.705611541108102
0.673384108264806,0.704105739481057
0.674200647994144,0.702589993740371
0.675017187723482,0.701064177482882
0.67583372745282,0.69952816285242
0.676650267182158,0.697981820525779
0.677466806911496,0.696425019698816
0.678283346640834,0.694857628072683
0.679099886370172,0.693279511840213
0.67991642609951,0.691690535672467
0.680732965828847,0.69009056270545
0.681549505558185,0.688479454527011
0.682366045287524,0.686857071163944
0.683182585016861,0.685223271069289
0.6839991247462,0.683577911109867
0.684815664475537,0.681920846554033
0.685632204204875,0.680251931059693
0.686448743934213,0.678571016662569
0.687265283663551,0.676877953764747
0.688081823392889,0.67517259112351
0.688898363122227,0.673454775840471
0.689714902851565,0.671724353351027
0.690531442580903,0.669981167414144
0.691347982310241,0.668225060102483
0.692164522039579,0.666455871792887
0.692981061768917,0.664673441157252
0.693797601498255,0.662877605153771
0.694614141227593,0.661068199018598
0.695430680956931,0.659245056257925
0.696247220686269,0.65740800864049
0.697063760415607,0.655556886190541
0.697880300144945,0.653691517181258
0.698696839874283,0.651811728128663
0.699513379603621,0.649917343786009
0.700329919332959,0.648008187138694
0.701146459062297,0.646084079399682
0.701962998791635,0.644144840005473
0.702779538520973,0.642190286612616
0.703596078250311,0.640220235094787
0.704412617979649,0.63823449954045
0.705229157708987,0.6362328922511
0.706045697438325,0.634215223740112
0.706862237167663,0.632181302732212
0.707678776897001,0.630130936163559
0.708495316626339,0.62806392918248
0.709311856355677,0.625980085150842
0.710128396085015,0.623879205646084
0.710944935814353,0.621761090463918
0.711761475543691,0.619625537621702
0.712578015273029,0.617472343362491
0.713394555002367,0.615301302159784
0.714211094731705,0.613112206722959
0.715027634461043,0.610904848003407
0.715844174190381,0.60867901520137
0.716660713919719,0.606434495773482
0.717477253649057,0.604171075441015
0.718293793378395,0.601888538198831
0.719110333107733,0.59958666632504
0.719926872837071,0.59726524039136
0.720743412566409,0.59492403927417
0.721559952295747,0.592562840166265
0.722376492025085,0.590181418589292
0.723193031754423,0.587779548406859
0.724009571483761,0.585357001838325
0.724826111213099,0.582913549473232
0.725642650942437,0.580448960286396
0.726459190671775,0.57796300165361
0.727275730401113,0.575455439367973
0.728092270130451,0.572926037656809
0.728908809859789,0.570374559199153
0.729725349589127,0.567800765143802
0.730541889318465,0.565204415127879
0.731358429047803,0.562585267295914
0.732174968777141,0.55994307831939
0.732991508506479,0.55727760341674
0.733808048235817,0.554588596373754
0.734624587965155,0.551875809564371
0.735441127694493,0.549138993971815
0.736257667423831,0.546377899210043
0.737074207153169,0.543592273545457
0.737890746882507,0.540781863918853
0.738707286611844,0.537946415967555
0.739523826341183,0.535085674047691
0.74034036607052,0.532199381256566
0.741156905799858,0.529287279455089
0.741973445529196,0.5263491092902
0.742789985258534,0.523384610217247
0.743606524987872,0.520393520522259
0.74442306471721,0.517375577344073
0.745239604446548,0.514330516696247
0.746056144175886,0.511258073488706
0.746872683905224,0.508157981549079
0.747689223634562,0.505029973643644
0.7485057633639,0.501873781497851
0.749322303093238,0.49868913581634
0.750138842822576,0.495475766302409
0.750955382551914,0.492233401676874
0.751771922281252,0.488961769696248
0.75258846201059,0.485660597170192
0.753405001739928,0.482329609978174
0.754221541469266,0.478968533085281
0.755038081198604,0.475577090557112
0.755854620927942,0.47215500557371
0.75667116065728,0.468702000442477
0.757487700386618,0.465217796609993
0.758304240115956,0.461702114672714
0.759120779845294,0.458154674386479
0.759937319574632,0.454575194674776
0.76075385930397,0.450963393635725
0.761570399033308,0.44731898854772
0.762386938762646,0.443641695873699
0.763203478491984,0.439931231263985
0.764020018221322,0.43618730955767
0.76483655795066,0.432409644782498
0.765653097679998,0.428597950153218
0.766469637409336,0.424751938068373
0.767286177138674,0.420871320105502
0.768102716868012,0.416955807014728
0.76891925659735,0.41300510871072
0.769735796326688,0.409018934262999
0.770552336056026,0.404996991884593
0.771368875785364,0.400938988919028
0.772185415514702,0.396844631825646
0.77300195524404,0.39271362616326
0.773818494973378,0.388545676572153
0.774635034702716,0.384340486754421
0.775451574432054,0.380097759452691
0.776268114161392,0.375817196427224
0.77708465389073,0.371498498431428
0.777901193620068,0.367141365185819
0.778717733349406,0.362745495350455
0.779534273078744,0.358310586495892
0.780350812808082,0.353836335072697
0.78116735253742,0.349322436379571
0.781983892266758,0.344768584530138
0.782800431996096,0.340174472418449
0.783616971725434,0.335539791683274
0.784433511454772,0.330864232671233
0.78525005118411,0.326147484398853
0.786066590913448,0.321389234513608
0.786883130642786,0.316589169254023
0.787699670372124,0.311746973408934
0.788516210101462,0.306862330275959
0.7893327498308,0.301934921619294
0.790149289560138,0.296964427626904
0.790965829289476,0.291950526867194
0.791782369018814,0.286892896245262
0.792598908748152,0.281791210958821
0.79341544847749,0.276645144453873
0.794231988206827,0.27145436838023
0.795048527936166,0.266218552546987
0.795865067665503,0.260937364878008
0.796681607394842,0.255610471367544
0.797498147124179,0.250237536036043
0.798314686853517,0.244818220886264
0.799131226582856,0.239352185859744
0.799947766312193,0.233839088793727
0.800764306041531,0.228278585378611
0.801580845770869,0.222670329115986
0.802397385500207,0.217013971277333
0.803213925229545,0.211309160863441
0.804030464958883,0.205555544564593
0.804847004688221,0.199752766721579
0.805663544417559,0.193900469287562
0.806480084146897,0.187998291790853
0.807296623876235,0.182045871298601
0.808113163605573,0.176042842381439
0.808929703334911,0.169988837079078
0.809746243064249,0.163883484866877
0.810562782793587,0.157726412623369
0.811379322522925,0.151517244598743
0.812195862252263,0.145255602384259
0.813012401981601,0.138941104882577
0.813828941710939,0.132573368278962
0.814645481440277,0.126152006013332
0.815462021169615,0.119676628753098
0.816278560898953,0.113146844366753
0.817095100628291,0.106562257898142
0.817911640357629,0.099922471541364
0.818728180086967,0.09322708461624
0.819544719816305,0.086475693544271
0.820361259545643,0.0796678918250278
0.821177799274981,0.0728032700128982
0.821994339004319,0.0658814156941227
0.822810878733657,0.0589019134640526
0.823627418462995,0.0518643449045649
0.824443958192333,0.0447682885615723
0.825260497921671,0.0376133199225735
0.826077037651009,0.0303990113941924
0.826893577380347,0.0231249322796623
0.827710117109685,0.0157906487562194
0.828526656839023,0.00839572385237635
0.829343196568361,0.000939717425053806
0.829445266860118,0
